timestamp,rigid_body_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
1747246484.579167,1,0.5922370553016663,-0.454750120639801,0.8280781507492065,-0.004150000866502523,0.0003074375563301146,0.7441551089286804,0.6679939031600952
1747246484.579167,2,0.5917322039604187,-0.4542245864868164,0.915635883808136,-0.01865020953118801,-0.01101944874972105,0.7531653642654419,0.6574744582176208
1747246484.579167,3,0.5829066038131714,-0.45258206129074097,1.122695803642273,-0.03836740925908089,-0.002229380188509822,0.7614871859550476,0.6470397710800171
1747246484.579167,4,0.5701982378959656,-0.44299548864364624,1.3293379545211792,0.05986768752336502,0.021695580333471298,0.7432031035423279,0.6660289168357849
1747246484.579167,5,0.605262041091919,-0.44742104411125183,1.464090347290039,0.14205972850322723,0.0753217339515686,0.7201436161994934,0.6749362349510193
1747246484.579167,6,0.5627761483192444,-0.4099069833755493,1.273848295211792,0.020966844633221626,-0.022611726075410843,0.8933919668197632,0.4482187330722809
1747246484.579167,7,0.49890148639678955,-0.32436713576316833,1.2800220251083374,-0.4724956750869751,0.4650575816631317,0.5940216779708862,0.4556398093700409
1747246484.579167,8,0.464688241481781,-0.2991689443588257,1.036279320716858,-0.5798568725585938,0.29333069920539856,0.39774006605148315,0.6477082371711731
1747246484.579167,9,0.5684357285499573,-0.26366305351257324,0.8656553626060486,-0.5343084931373596,0.36160409450531006,0.48066386580467224,0.5939017534255981
1747246484.579167,10,0.6061315536499023,-0.2811502516269684,0.8521913290023804,-0.29815828800201416,0.29038795828819275,0.19457146525382996,0.8882107734680176
1747246484.579167,11,0.6288331747055054,-0.275968462228775,0.8332077264785767,-0.2663603127002716,0.5180208683013916,0.30569562315940857,0.7531645894050598
1747246484.579167,12,0.6359308362007141,-0.2712303698062897,0.8089891076087952,-0.2663602828979492,0.5180208086967468,0.3056955933570862,0.7531644701957703
1747246484.579167,13,0.6212243437767029,-0.24760223925113678,0.7979896068572998,-0.43482351303100586,0.4323444962501526,0.4181787073612213,0.6701740622520447
1747246484.579167,14,0.6337202787399292,-0.23926055431365967,0.7553512454032898,-0.43482357263565063,0.43234455585479736,0.4181787669658661,0.6701741218566895
