timestamp,rigid_body_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
1747782082.532382,1,-0.06440465152263641,-0.052429892122745514,0.8261145353317261,-0.009034903720021248,0.004873901139944792,0.8012444972991943,0.5982490181922913
1747782082.532382,2,-0.06515469402074814,-0.0508146807551384,0.9128395915031433,-0.017799070104956627,0.00421555619686842,0.8096103072166443,0.5866827368736267
1747782082.532382,3,-0.07040055096149445,-0.04472584277391434,1.1324211359024048,-0.016743753105401993,0.0024970853701233864,0.8179343938827515,0.5750623941421509
1747782082.532382,4,-0.0757879912853241,-0.03959687426686287,1.3520236015319824,0.08847486972808838,-0.013039568439126015,0.8370310664176941,0.5397973656654358
1747782082.532382,5,-0.04037945717573166,-0.04777836427092552,1.4851624965667725,0.1699184626340866,0.05804065242409706,0.8525189161300659,0.49088746309280396
1747782082.532382,6,-0.09141737222671509,-0.007447391748428345,1.2860517501831055,-0.006768292747437954,0.00029763788916170597,0.8951473236083984,0.44571906328201294
1747782082.532382,7,-0.1760801523923874,0.10466745495796204,1.2843120098114014,-0.6084858179092407,0.34272825717926025,0.6564075350761414,0.28532716631889343
1747782082.532382,8,-0.2060261219739914,0.09149891138076782,0.9762591123580933,-0.39432844519615173,0.3105113208293915,0.4105779826641083,0.7612578868865967
1747782082.532382,9,-0.08880110085010529,0.18632926046848297,0.777591347694397,-0.4596508741378784,0.2739098370075226,0.21772822737693787,0.8162652850151062
1747782082.532382,10,-0.06041427701711655,0.15376651287078857,0.7750504612922668,-0.15611648559570312,0.1117166057229042,-0.07293480634689331,0.9786866903305054
1747782082.532382,11,-0.03171113505959511,0.1484794020652771,0.7692199945449829,-0.1122906357049942,0.33638060092926025,0.09633374214172363,0.9300315976142883
1747782082.532382,12,-0.012501686811447144,0.15111589431762695,0.7527531385421753,-0.1122906357049942,0.33638060092926025,0.09633374214172363,0.9300315976142883
1747782082.532382,13,-0.00888853520154953,0.1795537769794464,0.7451931834220886,-0.32630017399787903,0.3045976758003235,0.1721988469362259,0.8781207799911499
1747782082.532382,14,0.024930894374847412,0.18419548869132996,0.7162021994590759,-0.32630017399787903,0.3045976758003235,0.1721988469362259,0.8781207799911499
1747782082.532382,15,0.04184064641594887,0.18651634454727173,0.7017066478729248,-0.32630017399787903,0.3045976758003235,0.1721988469362259,0.8781207799911499
1747782082.532382,16,-0.02161651849746704,0.1896696835756302,0.7319650053977966,-0.4596508741378784,0.2739098370075226,0.21772822737693787,0.8162652850151062
1747782082.532382,17,0.015584863722324371,0.1947755664587021,0.7000749111175537,-0.4596508741378784,0.2739098370075226,0.21772822737693787,0.8162652850151062
1747782082.532382,18,0.03587656468153,0.19756059348583221,0.6826802492141724,-0.4596508741378784,0.2739098370075226,0.21772822737693787,0.8162652850151062
1747782082.532382,19,-0.03761756792664528,0.19923487305641174,0.7217491269111633,-0.4596508741378784,0.2739098370075226,0.21772822737693787,0.8162652850151062
1747782082.532382,20,-0.003798138350248337,0.2038765847682953,0.6927581429481506,-0.4596508741378784,0.2739098370075226,0.21772822737693787,0.8162652850151062
