timestamp,rigid_body_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
1747246789.423381,1,-0.48984360694885254,-0.7671689391136169,0.8124988675117493,-0.007192098069936037,-0.007165638264268637,0.7668564319610596,0.6417384147644043
1747246789.423381,2,-0.49161475896835327,-0.7673229575157166,0.9000415802001953,-0.019465679302811623,-0.012827456928789616,0.7790097594261169,0.6265783309936523
1747246789.423381,3,-0.5012319087982178,-0.7664093375205994,1.107070803642273,-0.036784298717975616,-0.006113629788160324,0.7904986143112183,0.6113277673721313
1747246789.423381,4,-0.5148341655731201,-0.7590914368629456,1.3137489557266235,0.06134971231222153,0.011569355614483356,0.7679443955421448,0.6374666690826416
1747246789.423381,5,-0.4811853766441345,-0.7638737559318542,1.4488494396209717,0.13200385868549347,0.04326329380273819,0.7418230175971985,0.6560502648353577
1747246789.423381,6,-0.5252560973167419,-0.7265441417694092,1.2584216594696045,0.04955095052719116,-0.03300032764673233,0.9201333522796631,0.38705331087112427
1747246789.423381,7,-0.5996261835098267,-0.6507259011268616,1.270904541015625,-0.43579983711242676,0.4734962582588196,0.5882757902145386,0.4897054135799408
1747246789.423381,8,-0.634397029876709,-0.6102818250656128,1.0293030738830566,-0.6202284097671509,0.2691437900066376,0.4168132245540619,0.6075731515884399
1747246789.423381,9,-0.53143310546875,-0.5752691030502319,0.8581035137176514,-0.5616362690925598,0.3383639454841614,0.515454113483429,0.5517080426216125
1747246789.423381,10,-0.49199169874191284,-0.5882740616798401,0.8445644974708557,-0.32788532972335815,0.2799699008464813,0.24802500009536743,0.8675203919410706
1747246789.423381,11,-0.4703545868396759,-0.5808612704277039,0.8250843286514282,-0.3077547550201416,0.5098633766174316,0.3467312157154083,0.7246405482292175
1747246789.423381,12,-0.4642012417316437,-0.5760161876678467,0.8006296753883362,-0.3077547550201416,0.5098633766174316,0.3467312157154083,0.7246405482292175
1747246789.423381,13,-0.48190659284591675,-0.5547803044319153,0.7891791462898254,-0.4684154689311981,0.4148329794406891,0.45617616176605225,0.632774829864502
1747246789.423381,14,-0.4710732400417328,-0.5462502241134644,0.7461252212524414,-0.4684154689311981,0.4148329794406891,0.45617616176605225,0.632774829864502
1747246789.423381,15,-0.4656565487384796,-0.5419851541519165,0.7245982885360718,-0.4684154689311981,0.4148329794406891,0.45617616176605225,0.632774829864502
1747246789.423381,16,-0.5019814372062683,-0.5582131743431091,0.7834476828575134,-0.5616362690925598,0.3383639454841614,0.515454113483429,0.5517080426216125
1747246789.423381,17,-0.49006474018096924,-0.5488300919532776,0.7360883951187134,-0.5616362690925598,0.3383639454841614,0.515454113483429,0.5517080426216125
