timestamp,rigid_body_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
1747691974.7049978,1,0.5646146535873413,-0.4537908136844635,0.8585748076438904,0.01125860121101141,-0.003041006624698639,-0.8037165999412537,-0.5948980450630188
1747691974.7049978,2,0.563358724117279,-0.4522048532962799,0.9452945590019226,0.015515277162194252,-0.01233186386525631,-0.8083645701408386,-0.5883485078811646
1747691974.7049978,3,0.5610354542732239,-0.4438125193119049,1.1648505926132202,0.02381448820233345,0.001437524100765586,-0.8132191300392151,-0.5814683437347412
1747691974.7049978,4,0.5521574020385742,-0.4382409453392029,1.384328842163086,-0.09962999075651169,-0.02017960138618946,-0.8229019641876221,-0.5590161085128784
1747691974.7049978,5,0.5949326753616333,-0.4418729245662689,1.5154920816421509,-0.2247873991727829,-0.06517312675714493,-0.818376898765564,-0.5248642563819885
1747691974.7049978,6,0.5381115674972534,-0.4059574604034424,1.3180668354034424,0.0029289759695529938,0.010386367328464985,-0.8737260103225708,-0.4862987995147705
1747691974.7049978,7,0.46406614780426025,-0.28655344247817993,1.3187670707702637,0.6267098188400269,-0.3274722099304199,-0.6525838971138,-0.27227023243904114
1747691974.7049978,8,0.44355595111846924,-0.3036230504512787,1.0101332664489746,0.3824807107448578,-0.3165834844112396,-0.41014301776885986,-0.7650268077850342
1747691974.7049978,9,0.5590596795082092,-0.2075103223323822,0.8110740780830383,0.44806206226348877,-0.29599425196647644,-0.22598670423030853,-0.8127471804618835
1747691974.7049978,10,0.586892306804657,-0.2403639853000641,0.806763231754303,0.15207436680793762,-0.1377420723438263,0.0740605890750885,-0.9759178161621094
1747691974.7049978,11,0.6151991486549377,-0.24591317772865295,0.7994319200515747,0.10293029248714447,-0.359944224357605,-0.09551220387220383,-0.9223464727401733
1747691974.7049978,12,0.633581817150116,-0.24331611394882202,0.7820410132408142,0.10293029248714447,-0.359944224357605,-0.09551220387220383,-0.9223464727401733
1747691974.7049978,13,0.6371464133262634,-0.21484054625034332,0.7746008634567261,0.31540438532829285,-0.3277020752429962,-0.17690087854862213,-0.8728330135345459
1747691974.7049978,14,0.6695102453231812,-0.21026824414730072,0.7439830303192139,0.31540438532829285,-0.3277020752429962,-0.17690087854862213,-0.8728330135345459
1747691974.7049978,15,0.6856921911239624,-0.20798209309577942,0.728674054145813,0.31540438532829285,-0.3277020752429962,-0.17690087854862213,-0.8728330135345459
1747691974.7049978,16,0.6238874197006226,-0.20443730056285858,0.7621393799781799,0.448062002658844,-0.29599422216415405,-0.22598667442798615,-0.812747061252594
1747691974.7049978,17,0.6594876646995544,-0.19940777122974396,0.7284597754478455,0.44806206226348877,-0.29599425196647644,-0.22598670423030853,-0.8127471804618835
1747691974.7049978,18,0.6789060235023499,-0.19666437804698944,0.7100890278816223,0.448062002658844,-0.29599422216415405,-0.22598667442798615,-0.812747061252594
1747691974.7049978,19,0.6075055003166199,-0.19458027184009552,0.7528462409973145,0.448062002658844,-0.29599422216415405,-0.22598667442798615,-0.812747061252594
